"DATE","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","TOTAL_PROBABLE","NEW_PROBABLE","POS_TESTS","NEW_POS_TESTS","NEG_TESTS","NEW_NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED","TOTAL_DEATHS_BY_DOD","NEW_DEATHS_BY_DOD","Region","Population","New_cases_per_100k_per_week","PositivityRate_per_week","Tests_per_100k","New_cases_per_100k","PositivityPercentage_per_week"
2022-02-08,122792,455,95462,334,27330,121,102983,391,531143,462,634126,853,6,1206,8,2613,1258,12,"Knox County",470313,483.08254290228,0.340326773115485,181.368577947027,96.7440831956591,34.0326773115485
2022-02-07,122337,591,95128,411,27209,180,102592,442,530681,624,633273,1066,10,1200,11,2605,1246,5,"Knox County",470313,536.238632570224,0.362062812276945,226.657566344116,125.660995975021,36.2062812276945
2022-02-06,121746,252,94717,185,27029,67,102150,214,530057,435,632207,649,0,1190,13,2594,1241,5,"Knox County",470313,564.305047914899,0.363341305090536,137.993208777984,53.5813383852881,36.3341305090536
2022-02-05,121494,270,94532,193,26962,77,101936,220,529622,496,631558,716,0,1190,7,2581,1236,11,"Knox County",470313,589.182097879497,0.368220268701277,152.239040808993,57.4085768413801,36.8220268701277
2022-02-04,121224,649,94339,509,26885,140,101716,580,529126,963,630842,1543,3,1190,3,2574,1225,0,"Knox County",470313,654.670400350405,0.378321573337337,328.079385430554,137.993208777984,37.8321573337337
2022-02-03,120575,1641,93830,501,26745,1140,101136,504,528163,741,629299,1245,1,1187,13,2571,1225,2,"Knox County",470313,913.221620495287,0.385979849581382,264.717326546364,348.916572580388,38.5979849581382
2022-02-02,118934,719,93329,540,25605,179,100632,603,527422,904,628054,1507,7,1186,6,2558,1223,9,"Knox County",470313,973.181689640729,0.389761182214012,320.42490851837,152.876913885008,38.9761182214012
2022-02-01,118215,937,92789,738,25426,199,100029,832,526518,1139,626547,1971,5,1179,12,2552,1214,7,"Knox County",470313,1075.66663052053,0.390364493503507,419.082610942075,199.229024075456,39.0364493503507
2022-01-31,117278,715,92051,518,25227,197,99197,522,525379,605,624576,1127,11,1174,13,2540,1207,2,"Knox County",470313,1102.03205099583,0.396780086777803,239.627652223094,152.026416450321,39.6780086777803
2022-01-30,116563,388,91533,319,25030,69,98675,336,524774,569,623449,905,1,1163,8,2527,1205,6,"Knox County",470313,1130.94896377519,0.39904592855558,192.425044597959,82.4982511646499,39.904592855558
2022-01-29,116175,679,91214,590,24961,89,98339,646,524205,912,622544,1558,0,1162,5,2519,1199,3,"Knox County",470313,1217.91232647195,0.40817775974026,331.26875081063,144.371939538137,40.817775974026
2022-01-28,115496,937,90624,775,24872,162,97693,836,523293,1040,620986,1876,3,1162,15,2514,1196,6,"Knox County",470313,1279.14814176942,0.419962704877809,398.883296868256,199.229024075456,41.9962704877809
2022-01-27,114559,1432,89849,1200,24710,232,96857,1275,522253,1472,619110,2747,7,1159,13,2499,1190,8,"Knox County",470313,1234.70965080702,0.431956205628261,584.079113271375,304.478081617986,43.1956205628261
2022-01-26,113127,999,88649,806,24478,193,95582,853,520781,965,616363,1818,4,1152,5,2486,1182,8,"Knox County",470313,1294.24447123511,0.44159306782203,386.551084065293,212.411734313106,44.159306782203
2022-01-25,112128,1023,87843,769,24285,254,94729,804,519816,930,614545,1734,7,1148,11,2481,1174,6,"Knox County",470313,1312.53016608089,0.448108797280068,368.690637936863,217.514718921229,44.8108797280068
2022-01-24,111105,1323,87074,1086,24031,237,93925,1162,518886,1550,612811,2712,13,1141,15,2470,1168,5,"Knox County",470313,1441.80577615333,0.442846441947566,576.637260717862,281.302026522763,44.2846441947566
2022-01-23,109782,769,85988,680,23794,89,92763,709,517336,818,610099,1527,0,1128,7,2455,1163,10,"Knox County",470313,1522.81565680728,0.44982822788434,324.677395691805,163.508131818597,44.982822788434
2022-01-22,109013,901,85308,738,23705,163,92054,770,516518,1056,608572,1826,0,1128,14,2448,1153,3,"Knox County",470313,1570.01826443241,0.450070224719101,388.252078934667,191.574547163272,45.0070224719101
2022-01-21,108112,1514,84570,1228,23542,286,91284,1289,515462,1348,606746,2637,1,1128,6,2434,1150,6,"Knox County",470313,1692.70251938603,0.457436170921939,560.690433817479,321.913279029072,45.7436170921939
2022-01-20,106598,1411,83342,1170,23256,241,89995,1218,514114,1152,604109,2370,11,1127,11,2428,1144,2,"Knox County",470313,1688.23740785392,0.465330962800875,503.919730052114,300.012970085879,46.5330962800875
2022-01-19,105187,1673,82172,1310,23015,363,88777,1345,512962,1331,601739,2676,4,1116,7,2417,1142,2,"Knox County",470313,1831.5462255987,0.471321534685441,568.982783805678,355.720552057885,47.1321534685441
2022-01-18,103514,1045,80862,665,22652,380,87432,692,511631,686,599063,1378,6,1112,7,2410,1140,4,"Knox County",470313,1836.22396148948,0.475009916699722,292.99636624971,222.192454812008,47.5009916699722
2022-01-17,102469,1091,80197,859,22272,232,86740,903,510945,1279,597685,2182,7,1106,13,2403,1136,3,"Knox County",470313,1786.89511027762,0.474513565360373,463.94635062182,231.97317531091,47.4513565360373
2022-01-16,101378,771,79338,691,22040,80,85837,717,509666,1073,595503,1790,0,1099,7,2390,1133,4,"Knox County",470313,1787.32035899497,0.466653206810687,380.597602022483,163.933380535941,46.6653206810687
2022-01-15,100607,751,78647,599,21960,152,85120,627,508593,816,593713,1443,1,1099,12,2383,1129,2,"Knox County",470313,1755.4267051942,0.469121304227687,306.816949563376,159.680893362505,46.9121304227687
2022-01-14,99856,1308,78048,1054,21808,254,84493,1098,507777,1188,592270,2286,6,1098,10,2371,1127,6,"Knox County",470313,1711.62608730781,0.467256637168142,486.059283923685,278.112661142686,46.7256637168142
2022-01-13,98548,1402,76994,1055,21554,347,83395,1104,506589,1401,589984,2505,6,1092,11,2361,1121,6,"Knox County",470313,1709.71246807977,0.454838709677419,532.624018472804,298.099350857833,45.4838709677419
2022-01-12,97146,1168,75939,889,21207,279,82291,935,505188,1058,587479,1993,1,1086,4,2350,1115,0,"Knox County",470313,1602.33716695052,0.447521543787287,423.760346832854,248.345250928637,44.7521543787287
2022-01-11,95978,1366,75050,1061,20928,305,81356,1095,504130,1283,585486,2378,2,1085,10,2346,1115,3,"Knox County",470313,1670.58958608416,0.444467311518145,505.620724921488,290.444873945649,44.4467311518145
2022-01-10,94612,1000,73989,685,20623,315,80261,714,502847,812,583108,1526,3,1083,5,2336,1112,1,"Knox County",470313,1651.24076944503,0.451835356655413,324.464771333133,212.624358671778,45.1835356655413
2022-01-09,93612,741,73304,628,20308,113,79547,664,502035,1205,581582,1869,5,1080,2,2331,1111,2,"Knox County",470313,1644.86203868488,0.4455,397.394926357553,157.554649775788,44.55
2022-01-08,92871,625,72676,479,20195,146,78883,510,500830,912,579713,1422,0,1075,10,2329,1109,4,"Knox County",470313,1618.07136949223,0.437799556477574,302.351838031269,132.890224169861,43.7799556477574
2022-01-07,92246,969,72197,751,20049,218,78373,768,499918,1091,578291,1859,0,1075,7,2319,1105,0,"Knox County",470313,1545.9917119025,0.42724321133412,395.268682770836,206.033003552953,42.724321133412
2022-01-06,91277,1166,71446,742,19831,424,77605,781,498827,1010,576432,1791,2,1075,7,2312,1105,4,"Knox County",470313,1495.81236325596,0.425845147219193,380.810226381155,247.920002211293,42.5845147219193
2022-01-05,90111,1217,70704,904,19407,313,76824,944,497817,1255,574641,2199,1,1073,8,2305,1101,1,"Knox County",470313,1506.23095683088,0.419809874271696,467.56096471924,258.763844503554,41.9809874271696
2022-01-04,88894,923,69800,577,19094,346,75880,567,496562,1040,572442,1607,0,1072,6,2297,1100,5,"Knox County",470313,1412.03836593928,0.403161411227899,341.687344385547,196.252283054051,40.3161411227899
2022-01-03,87971,716,69223,538,18748,178,75313,505,495522,820,570835,1325,6,1072,6,2291,1095,2,"Knox County",470313,1351.65304807649,0.392561298873426,281.727275240106,152.239040808993,39.2561298873426
2022-01-02,87255,290,68685,208,18570,82,74808,265,494702,651,569510,916,3,1066,9,2285,1093,4,"Knox County",470313,1255.75946231552,0.390322870761759,194.763912543349,61.6610640148157,39.0322870761759
2022-01-01,86965,265,68477,215,18488,50,74543,237,494051,767,568594,1004,0,1063,15,2276,1089,0,"Knox County",470313,1179.21469319368,0.38005793851042,213.474856106465,56.3454550480212,38.005793851042
2021-12-31,86700,591,68262,429,18438,162,74306,470,493284,1008,567590,1478,0,1063,5,2261,1089,3,"Knox County",470313,1098.84268561575,0.365213178294574,314.258802116888,125.660995975021,36.5213178294574
2021-12-30,86109,582,67833,404,18276,178,73836,404,492276,918,566112,1322,2,1063,6,2256,1086,2,"Knox County",470313,974.670060151431,0.344330524819815,281.089402164091,123.747376746975,34.4330524819815
2021-12-29,85527,632,67429,476,18098,156,73432,503,491358,1195,564790,1698,1,1061,5,2250,1084,2,"Knox County",470313,850.284810328441,0.315614973262032,361.036161024679,134.378594680564,31.5614973262032
2021-12-28,84895,429,66953,262,17942,167,72929,283,490163,977,563092,1260,1,1060,5,2245,1082,0,"Knox County",470313,745.248377144582,0.29623458847051,267.90669192644,91.2158498701928,29.623458847051
2021-12-27,84466,314,66691,234,17775,80,72646,254,489186,905,561832,1159,2,1059,1,2240,1082,1,"Knox County",470313,659.773384958528,0.27339594885142,246.431631700591,66.7640486229383,27.339594885142
2021-12-26,84152,61,66457,49,17695,12,72392,60,488281,426,560673,486,7,1057,1,2239,1081,0,"Knox County",470313,611.08240682269,0.262995123111693,103.335438314484,12.9700858789785,26.2995123111693
2021-12-25,84091,85,66408,63,17683,22,72332,74,487855,489,560187,563,1,1050,1,2238,1081,0,"Knox County",470313,572.81002226177,0.257092643735877,119.707513932211,18.0730704871011,25.7092643735877
2021-12-24,84006,174,66345,123,17661,51,72258,137,487366,848,559624,985,0,1049,2,2237,1081,0,"Knox County",470313,484.145664695639,0.229492840893885,209.434993291702,36.9966384088894,22.9492840893885
2021-12-23,83832,218,66222,159,17610,59,72121,166,486518,959,558639,1125,5,1049,5,2235,1081,1,"Knox County",470313,406.750398139112,0.202996151731721,239.20240350575,46.3521101904476,20.2996151731721
2021-12-22,83614,176,66063,102,17551,74,71955,101,485559,812,557514,913,47,1044,10,2230,1080,2,"Knox County",470313,309.793690584781,0.165613926975813,194.126039467333,37.421887126233,16.5613926975813
2021-12-21,83438,177,65961,124,17477,53,71854,120,484747,912,556601,1032,3,997,6,2220,1078,2,"Knox County",470313,256.212352199493,0.145617116397892,219.428338149275,37.6345114849047,14.5617116397892
2021-12-20,83261,114,65837,80,17424,34,71734,84,483835,622,555569,706,1,994,3,2214,1076,1,"Knox County",470313,213.687480465137,0.127710843373494,150.112797222275,24.2391768885827,12.7710843373494
2021-12-19,83147,70,65757,50,17390,20,71650,58,483213,556,554863,614,3,993,6,2211,1075,1,"Knox County",470313,215.601099693183,0.124621084540249,130.551356224472,14.8837051070245,12.4621084540249
2021-12-18,83077,88,65707,56,17370,32,71592,65,482657,660,554249,725,0,990,3,2205,1074,2,"Knox County",470313,216.238972769198,0.11983606557377,154.152660037039,18.7109435631165,11.983606557377
2021-12-17,82989,119,65651,77,17338,42,71527,83,481997,1034,553524,1117,2,990,6,2202,1072,2,"Knox County",470313,204.544633042251,0.108632862644416,237.501408636376,25.3022986819416,10.8632862644416
2021-12-16,82870,138,65574,106,17296,32,71444,108,480963,661,552407,769,2,988,3,2196,1070,2,"Knox County",470313,187.534684348508,0.105343771272975,163.508131818597,29.3421614967054,10.5343771272975
2021-12-15,82732,157,65468,113,17264,44,71336,125,480302,841,551638,966,0,986,5,2193,1068,3,"Knox County",470313,183.494821533745,0.108449991566875,205.395130476938,33.3820243114692,10.8449991566875
2021-12-14,82575,97,65355,59,17220,38,71211,63,479461,811,550672,874,3,986,3,2188,1065,3,"Knox County",470313,166.484872840002,0.101542193727257,185.833689479134,20.6245627911625,10.1542193727257
2021-12-13,82478,111,65296,74,17182,37,71148,79,478650,627,549798,706,4,983,3,2185,1062,0,"Knox County",470313,165.846999763987,0.100675792756888,150.112797222275,23.6013038125674,10.0675792756888
2021-12-12,82367,54,65222,29,17145,25,71069,40,478023,493,549092,533,6,979,5,2182,1062,1,"Knox County",470313,162.445010025239,0.0989455184534271,113.328783172058,11.481715368276,9.89455184534271
2021-12-11,82313,65,65193,45,17120,20,71029,51,477530,541,548559,592,0,973,1,2177,1061,3,"Knox County",470313,157.554649775788,0.0987943134784956,125.873620333693,13.8205833136656,9.87943134784956
2021-12-10,82248,84,65148,48,17100,36,70978,57,476989,855,547967,912,0,973,3,2176,1058,2,"Knox County",470313,150.112797222275,0.0977204783258595,193.913415108662,17.8604461284294,9.77204783258595
2021-12-09,82164,164,65100,96,17064,68,70921,107,476134,1017,547055,1124,3,973,2,2173,1056,1,"Knox County",470313,155.641030547742,0.091466619940424,238.989779147079,34.8703948221716,9.1466619940424
2021-12-08,82000,130,65004,67,16996,63,70814,65,475117,751,545931,816,0,970,7,2171,1055,1,"Knox County",470313,149.900172863604,0.0831383840201548,173.501476676171,27.6411666273312,8.31383840201548
2021-12-07,81870,127,64937,70,16933,57,70749,76,474366,631,545115,707,2,970,2,2164,1054,0,"Knox County",470313,156.278903623757,0.088126159554731,150.325421580947,27.0032935513158,8.8126159554731
2021-12-06,81743,148,64867,107,16876,41,70673,115,473735,759,544408,874,8,968,4,2162,1054,3,"Knox County",470313,164.146004894613,0.0919395465994962,185.833689479134,31.4684050834232,9.19395465994962
2021-12-05,81595,43,64760,28,16835,15,70558,33,472976,342,543534,375,2,960,1,2158,1051,0,"Knox County",470313,161.807136949223,0.0933333333333333,79.7341345019168,9.14284742288646,9.33333333333333
2021-12-04,81552,69,64732,50,16820,19,70525,55,472634,499,543159,554,0,958,3,2157,1051,2,"Knox County",470313,162.65763438391,0.0947407683700112,117.793894704165,14.6710807483527,9.47407683700112
2021-12-03,81483,147,64682,103,16801,44,70470,108,472135,1009,542605,1117,3,958,2,2154,1049,2,"Knox County",470313,176.052968980232,0.100413148913239,237.501408636376,31.2557807247514,10.0413148913239
2021-12-02,81336,133,64579,86,16757,47,70362,85,471126,794,541488,879,0,955,4,2152,1047,2,"Knox County",470313,169.461613861407,0.100901916572717,186.896811272493,28.2790397033465,10.0901916572717
2021-12-01,81203,185,64493,142,16710,43,70277,147,470332,1008,540609,1155,4,955,7,2148,1045,1,"Knox County",470313,181.155953588355,0.109344638756403,245.581134265904,39.335506354279,10.9344638756403
2021-11-30,81018,116,64351,67,16667,49,70130,68,469324,693,539454,761,3,951,6,2141,1044,3,"Knox County",470313,178.817085642965,0.106911636045494,161.807136949223,24.6644256059263,10.6911636045494
2021-11-29,80902,165,64284,128,16618,37,70062,139,468631,967,538693,1106,2,948,5,2135,1041,1,"Knox County",470313,182.431699740386,0.106776525979485,235.162540690987,35.0830191808434,10.6776525979485
2021-11-28,80737,33,64156,22,16581,11,69923,22,467664,270,537587,292,3,946,5,2130,1040,1,"Knox County",470313,180.305456153668,0.106412005457026,62.0863127321592,7.01660383616868,10.6412005457026
2021-11-27,80704,59,64134,31,16570,28,69901,32,467394,266,537295,298,0,943,1,2125,1039,2,"Knox County",470313,178.17921256695,0.107168330955777,63.3620588841899,12.5448371616349,10.7168330955777
2021-11-26,80645,20,64103,18,16542,2,69869,20,467128,298,536997,318,0,943,4,2124,1037,1,"Knox County",470313,151.175919015634,0.106674984404242,67.6145460576254,4.25248717343556,10.6674984404242
2021-11-25,80625,52,64085,26,16540,26,69849,29,466830,331,536679,360,0,943,3,2120,1036,5,"Knox County",470313,133.95334596322,0.106526806526807,76.5447691218401,11.0564666509325,10.6526806526807
2021-11-24,80573,105,64059,66,16514,39,69820,73,466499,742,536319,815,0,943,3,2117,1031,4,"Knox County",470313,116.943397269478,0.0969620253164557,173.288852317499,22.3255576605367,9.69620253164557
2021-11-23,80468,99,63993,64,16475,35,69747,65,465757,674,535504,739,0,943,2,2114,1027,0,"Knox County",470313,113.328783172058,0.0967413441955193,157.129401058444,21.049811508506,9.67413441955193
2021-11-22,80369,107,63929,84,16440,23,69682,82,465083,740,534765,822,0,943,3,2112,1027,0,"Knox County",470313,100.996570369095,0.0886388583973655,174.777222828202,22.7508063778803,8.86388583973655
2021-11-21,80262,44,63845,32,16417,12,69600,37,464343,284,533943,321,0,943,2,2109,1027,2,"Knox County",470313,103.335438314484,0.0920228695888919,68.2524191336408,9.35547178155824,9.20228695888919
2021-11-20,80218,54,63813,37,16405,17,69563,44,464059,537,533622,581,0,943,1,2107,1025,1,"Knox County",470313,102.272316521125,0.0884732052578362,123.534752388303,11.481715368276,8.84732052578362
2021-11-19,80164,112,63776,83,16388,29,69519,81,463522,825,533041,906,0,943,0,2106,1024,0,"Knox County",470313,121.833757518929,0.0904489436619718,192.637668956631,23.8139281712392,9.04489436619718
2021-11-18,80052,80,63693,44,16359,36,69438,49,462697,937,532135,986,3,943,2,2106,1024,0,"Knox County",470313,127.787239561739,0.0833655705996132,209.647617650373,17.0099486937423,8.33655705996132
2021-11-17,79972,105,63649,64,16323,41,69389,66,461760,833,531149,899,0,940,1,2104,1024,1,"Knox County",470313,127.787239561739,0.0807004187285877,191.149298445929,22.3255576605367,8.07004187285877
2021-11-16,79867,73,63585,51,16282,22,69323,67,460927,777,530250,844,0,940,2,2103,1023,3,"Knox County",470313,122.259006236272,0.0794924426198918,179.454958718981,15.5215781830398,7.94924426198918
2021-11-15,79794,84,63534,44,16260,40,69256,34,460150,459,529406,493,3,940,0,2101,1020,0,"Knox County",470313,117.368645986822,0.0751491053677932,104.823808825187,17.8604461284294,7.51491053677932
2021-11-14,79710,72,63490,62,16220,10,69222,68,459691,624,528913,692,0,937,2,2101,1020,2,"Knox County",470313,123.322128029631,0.0757267172745788,147.13605620087,15.308953824368,7.57267172745788
2021-11-13,79638,29,63428,13,16210,16,69154,12,459067,317,528221,329,0,937,2,2099,1018,0,"Knox County",470313,118.006519062837,0.0732181006020586,69.953414003015,6.16610640148157,7.32181006020586
